"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"8066038","8066038","SLA2","Src like adaptor 2",-0.127766176004227,3.80505572113702,-1.95871775832809,0.061365976032581,0.375732916164469,-4.35105028407446
"7949172","7949172","MAP4K2","mitogen-activated protein kinase kinase kinase kinase 2",0.103796818423854,4.66700641008983,1.95828275797267,0.0614196995515195,0.375732916164469,-4.3517762240805
"8116969","8116969","NOL7","nucleolar protein 7",-0.0861232160940242,6.67603368821317,-1.95810492767104,0.0614416738808497,0.375732916164469,-4.35207295853002
"7923173","7923173","MIR181B1","microRNA 181b-1",0.164565361412312,3.93499227279097,1.95802006180475,0.0614521631118981,0.375732916164469,-4.3522145621254
"8160016","8160016","RANBP6","RAN binding protein 6",-0.117194997684089,7.01007645737849,-1.95799019940811,0.0614558544111742,0.375732916164469,-4.35226438820659
"7966293","7966293","C12orf76","chromosome 12 open reading frame 76",-0.101257432247367,4.31013136362139,-1.95798674908672,0.0614562809189193,0.375732916164469,-4.35227014511026
"7988077","7988077","LCMT2","leucine carboxyl methyltransferase 2",-0.132688391924258,5.36444806094645,-1.95774795453658,0.0614858055633516,0.375738103426548,-4.35266855900847
"8148710","8148710","EXOSC4","exosome component 4",-0.101235895250189,5.66563894039398,-1.95756847662001,0.0615080044739958,0.375738103426548,-4.35296798375154
"7901272","7901272","CYP4X1","cytochrome P450 family 4 subfamily X member 1",-0.144620061924709,6.33015896222435,-1.95700183211134,0.0615781366634925,0.376011019700888,-4.35391319253743
"8156861","8156861","STX17","syntaxin 17",-0.107121682614793,7.05109959614171,-1.95649550289718,0.0616408631547299,0.376190597018659,-4.35475762381258
"8079719","8079719","IHO1","interactor of HORMAD1 1",-0.135176991869363,4.98147373427829,-1.95635336588836,0.0616584818483633,0.376190597018659,-4.35499464472086
"7950332","7950332","C2CD3","C2 domain containing 3 centriole elongation regulator",0.142769622703414,4.66710949876254,1.9554416646146,0.0617715975680812,0.376533599788838,-4.3565146593601
"8041553","8041553","GEMIN6","gem nuclear organelle associated protein 6",-0.158209721199428,3.88932623121967,-1.95540232970487,0.0617764819868735,0.376533599788838,-4.35658022816732
"8032057","8032057","POLRMT","RNA polymerase mitochondrial",-0.131813459257692,6.25582955959314,-1.95511207568881,0.0618125348066167,0.376533599788838,-4.35706403387458
"7979943","7979943","MAP3K9","mitogen-activated protein kinase kinase kinase 9",-0.114032661555049,4.16720438862789,-1.9550211955585,0.0618238269383035,0.376533599788838,-4.35721550546518
"7935296","7935296","TLL2","tolloid like 2",0.132557057245276,4.11449735425505,1.95471118204362,0.0618623606797082,0.376533599788838,-4.35773217253186
"8061211","8061211","DTD1","D-aminoacyl-tRNA deacylase 1",-0.0778346280765181,6.60033872094357,-1.95458424791579,0.061878144288291,0.376533599788838,-4.35794370331229
"7980381","7980381","TMED8","transmembrane p24 trafficking protein family member 8",0.140994716526458,4.88262155187607,1.95446367140291,0.0618931406328142,0.376533599788838,-4.35814463020507
"8044745","8044745","DDX18","DEAD-box helicase 18",-0.1056164958894,6.59091670088098,-1.95382636331526,0.0619724569170927,0.376578755166349,-4.35920648241335
"7899719","7899719","CCDC28B","coiled-coil domain containing 28B",0.0944173555350822,5.40499259788812,1.95381249686355,0.0619741836596134,0.376578755166349,-4.35922958325579
"8178220","8178220","HLA-DPB1","major histocompatibility complex, class II, DP beta 1",0.168846401836871,8.37323728226094,1.95378950784917,0.0619770464971494,0.376578755166349,-4.35926788158901
"7998405","7998405","SSTR5-AS1","SSTR5 antisense RNA 1",0.172049986916829,5.31766286110958,1.95287467982608,0.06209106487835,0.376996318147067,-4.36079166701197
"8090664","8090664","ASTE1","asteroid homolog 1",0.0966490715639741,4.08024886486435,1.95282858938207,0.0620968141663946,0.376996318147067,-4.36086842404927
"8088458","8088458","FHIT","fragile histidine triad diadenosine triphosphatase",0.119189906994722,5.78034972370056,1.9525172284569,0.0621356653353412,0.377077203232672,-4.36138691687507
"7897404","7897404","PARK7","Parkinsonism associated deglycase",-0.0651776889107794,8.66518432628385,-1.95171996213451,0.0622352443103437,0.377375622837611,-4.36271429029607
"8068220","8068220","C21orf62-AS1","C21orf62 antisense RNA 1",-0.0964284696876323,3.81801262947253,-1.95147759598056,0.0622655437030013,0.377375622837611,-4.36311772961775
"8072645","8072645","HMGXB4","HMG-box containing 4",-0.0701311162345579,6.4433775978582,-1.95112461455222,0.0623096948047643,0.377375622837611,-4.36370523291369
"8130988","8130988","TMEM242","transmembrane protein 242",-0.10230144448093,6.56183517583841,-1.95075323919627,0.0623561762710999,0.377375622837611,-4.36432326831867
"8043630","8043630","ARID5A","AT-rich interaction domain 5A",0.104057276408883,4.64133450314338,1.95054696201962,0.0623820071286514,0.377375622837611,-4.36466651397105
"8117995","8117995","TUBB","tubulin beta class I",-0.120509727943247,9.69861954847649,-1.95018283927777,0.0624276269487199,0.377375622837611,-4.36527235102835
"8177858","8177858","TUBB","tubulin beta class I",-0.120509727943247,9.69861954847649,-1.95018283927777,0.0624276269487199,0.377375622837611,-4.36527235102835
"8179174","8179174","TUBB","tubulin beta class I",-0.120509727943247,9.69861954847649,-1.95018283927777,0.0624276269487199,0.377375622837611,-4.36527235102835
"7896921","7896921","TAS1R3","taste 1 receptor member 3",-0.102053580822251,4.1804574082486,-1.95017699030396,0.062428359987405,0.377375622837611,-4.36528208203952
"7905233","7905233","ADAMTSL4","ADAMTS like 4",-0.202742972448572,6.27006360699988,-1.94978413543361,0.0624776128867607,0.377375622837611,-4.36593563138573
"8133809","8133809","RSBN1L","round spermatid basic protein 1 like",-0.0883756855206723,5.59658474558414,-1.94969616210341,0.0624886469254684,0.377375622837611,-4.36608196989138
"8136115","8136115","STRIP2","striatin interacting protein 2",0.0850822729914755,7.29637925296595,1.94967405012536,0.0624914205849838,0.377375622837611,-4.36611875112793
"8001104","8001104","IGHA1","immunoglobulin heavy constant alpha 1",-0.202787859435294,3.98179470663522,-1.94944743932939,0.0625198521802585,0.377393026789783,-4.3664956799309
"8156581","8156581","ERCC6L2","ERCC excision repair 6 like 2",-0.141451665873101,5.98595172860305,-1.94856110375907,0.0626311647536148,0.37756018735624,-4.3679696456297
"8076909","8076909","TUBGCP6","tubulin gamma complex associated protein 6",0.120551101767,6.024594058232,1.94853345930468,0.0626346393414799,0.37756018735624,-4.36801561024914
"8139244","8139244","COA1","cytochrome c oxidase assembly factor 1 homolog",-0.0877556864217368,8.90559120328837,-1.9484822070227,0.0626410816071309,0.37756018735624,-4.36810082651546
"8069880","8069880","TIAM1","TIAM Rac1 associated GEF 1",0.116482853752186,4.12502689102865,1.94841294916913,0.0626497880448273,0.37756018735624,-4.36821597775628
"8109062","8109062","FBXO38","F-box protein 38",-0.0841642434196501,7.10103157714791,-1.94820782154173,0.0626755809620539,0.377561584987969,-4.36855701488371
"7962013","7962013","ERGIC2","ERGIC and golgi 2",-0.142472141832026,7.75360391827089,-1.94774251148024,0.0627341239516687,0.377760189518997,-4.36933052493793
"8113726","8113726","PPIC","peptidylprolyl isomerase C",0.104825021296151,6.82750029668754,1.94743977156734,0.0627722389161986,0.377835672791838,-4.36983371416914
"7969096","7969096","CDADC1","cytidine and dCMP deaminase domain containing 1",-0.141835524906893,5.17759895154483,-1.94693972928631,0.0628352387183111,0.378060819188665,-4.37066471929139
"8075720","8075720","APOL2","apolipoprotein L2",0.103637422349602,4.46021995183455,1.94640488819249,0.0629026841314585,0.378312519261308,-4.37155338479996
"8048146","8048146","XRCC5","X-ray repair cross complementing 5",-0.0778125337830158,8.14104589349216,-1.94603016199672,0.0629499762720536,0.37844285694526,-4.37217590616953
"7934513","7934513","AP3M1","adaptor related protein complex 3 subunit mu 1",-0.0934330914123214,6.96581992092542,-1.94573866636642,0.062986785888331,0.378510095344401,-4.37266009918184
"7965523","7965523","NR2C1","nuclear receptor subfamily 2 group C member 1",-0.105970096758583,7.50494609759435,-1.9447887159633,0.0631068751119008,0.378994488062272,-4.37423766400551
"8135601","8135601","MET","MET proto-oncogene, receptor tyrosine kinase",0.111756082181981,7.8480920282523,1.94406195971272,0.0631988843944075,0.378994488062272,-4.37544419828618
"8006239","8006239","NF1","neurofibromin 1",-0.0871719051986828,7.68498069270606,-1.94397669583804,0.0632096867303349,0.378994488062272,-4.37558572888722
"7927008","7927008","CCNY","cyclin Y",0.0766365219662353,7.17033119026409,1.94335208791588,0.0632888695351354,0.378994488062272,-4.37662238664517
"7905500","7905500","LCE2D","late cornified envelope 2D",0.115531513996728,4.16193673017122,1.94325754848035,0.0633008620604508,0.378994488062272,-4.37677927213616
"8074384","8074384","GSC2","goosecoid homeobox 2",-0.114868781824922,4.76320545216619,-1.94295358618761,0.0633394338079992,0.378994488062272,-4.37728365144652
"7925929","7925929","AKR1C3","aldo-keto reductase family 1 member C3",-0.178250368681877,5.49763942120822,-1.94294623422123,0.0633403670017423,0.378994488062272,-4.37729585021213
"8047243","8047243","MARS2","methionyl-tRNA synthetase 2, mitochondrial",-0.105739048829234,5.36979834803364,-1.94286711114024,0.063350410950038,0.378994488062272,-4.37742713323559
"8134589","8134589","BUD31","BUD31 homolog",-0.0907129819017136,5.35770938876045,-1.94278319257101,0.0633610651664504,0.378994488062272,-4.37756636882666
"8048995","8048995","ITM2C","integral membrane protein 2C",0.118696338053838,6.1467852382393,1.94243759269909,0.0634049587238142,0.378994488062272,-4.378139733614
"8133459","8133459","CLIP2","CAP-Gly domain containing linker protein 2",0.122023191863211,4.69831628520607,1.94222180068352,0.0634323793009855,0.378994488062272,-4.37849770424048
"8065817","8065817","GSS","glutathione synthetase",-0.0955858187246177,6.34447316097706,-1.94215905460983,0.0634403543608357,0.378994488062272,-4.3786017863375
"7922686","7922686","ZNF648","zinc finger protein 648",-0.121756670718786,3.81400056378901,-1.94214737885502,0.0634418384525161,0.378994488062272,-4.37862115360816
"7979931","7979931","MED6","mediator complex subunit 6",-0.102566821294721,7.22161031048837,-1.94212023033398,0.0634452893871929,0.378994488062272,-4.37866618615284
"7937200","7937200","CALY","calcyon neuron specific vesicular protein",-0.105917776861782,5.9612389652981,-1.94182086517848,0.0634833535490697,0.378994488062272,-4.37916272717375
"7984203","7984203","ZNF609","zinc finger protein 609",0.136803187184844,6.18089105493758,1.94174697687375,0.0634927514958752,0.378994488062272,-4.37928527323836
"8150112","8150112","GSR","glutathione-disulfide reductase",0.101939585804368,7.78240214883373,1.94166186498357,0.0635035784953032,0.378994488062272,-4.37942642978624
"8055377","8055377","ZRANB3","zinc finger RANBP2-type containing 3",-0.0929370576167834,5.60835126474915,-1.94088144959821,0.0636029297977421,0.379434117949293,-4.38072052586454
"7959957","7959957","ULK1","unc-51 like autophagy activating kinase 1",0.122243993100239,6.81028792021272,1.94046958216522,0.063655417727748,0.379593934298169,-4.38140333851048
"8055688","8055688","RND3","Rho family GTPase 3",0.216228669337833,5.07256045608702,1.93976866271592,0.063744829356407,0.379973718492126,-4.38256511347054
"7955719","7955719","HIGD1A","HIG1 hypoxia inducible domain family member 1A",-0.138142994834603,7.75492179527892,-1.93949467294249,0.0637798103002276,0.380028873717088,-4.38301916923649
"8042066","8042066","CFAP36","cilia and flagella associated protein 36",0.0940092846712446,4.95026909039756,1.9391373710576,0.0638254531622959,0.380147487363013,-4.38361121998788
"8047467","8047467","CDK15","cyclin dependent kinase 15",-0.104028200466398,3.87278796821889,-1.93873190794781,0.0638772829375879,0.380302840093152,-4.38428297834786
"7938313","7938313","IPO7","importin 7",-0.0989708923533907,9.58088808279241,-1.93801613627266,0.0639688689867683,0.380645642687143,-4.38546859753253
"8027908","8027908","RBM42","RNA binding motif protein 42",-0.0982586312785036,5.63179680660704,-1.93782936065908,0.0639927866350835,0.380645642687143,-4.38577792435646
"8087210","8087210","PRKAR2A","protein kinase cAMP-dependent type II regulatory subunit alpha",-0.0771806185458939,8.53864343122043,-1.93761911214509,0.0640197194860115,0.380645642687143,-4.38612609976352
"7946757","7946757","SOX6","SRY-box transcription factor 6",0.103186171973128,7.4448816874955,1.93747691404321,0.0640379406998544,0.380645642687143,-4.38636156690941
"8054467","8054467","SEPTIN10","septin 10",0.127637727908047,6.91803992953832,1.93675518019735,0.0641304934457913,0.381042445168054,-4.38755649941979
"7962842","7962842","ADCY6","adenylate cyclase 6",0.114981128792007,6.13108196613816,1.93588503649144,0.064242233470997,0.381552887253758,-4.38899671612267
"8026163","8026163","IER2","immediate early response 2",0.152837911564875,4.59241098665682,1.93561239796989,0.0642772795600768,0.3816075950088,-4.38944787665481
"8100994","8100994","CXCL2","C-X-C motif chemokine ligand 2",0.225760748845981,4.4554573919795,1.93528923493979,0.0643188419541648,0.381672909109429,-4.38998258511965
"8081590","8081590","PHLDB2","pleckstrin homology like domain family B member 2",0.198970284395338,5.78945428748242,1.93502902543045,0.0643523249135647,0.381672909109429,-4.39041308303913
"8160478","8160478","CAAP1","caspase activity and apoptosis inhibitor 1",-0.119472616239472,5.43005819461334,-1.93462187478833,0.0644047464192667,0.381672909109429,-4.39108660020618
"7934997","7934997","PPP1R3C","protein phosphatase 1 regulatory subunit 3C",0.128703936453284,11.0613246272916,1.93454960108014,0.064414055717129,0.381672909109429,-4.39120614614644
"8079988","8079988","LSMEM2","leucine rich single-pass membrane protein 2",-0.1093843049096,5.65311642229567,-1.93452303682215,0.0644174776528202,0.381672909109429,-4.39125008453565
"8033635","8033635","ADAMTS10","ADAM metallopeptidase with thrombospondin type 1 motif 10",0.0937122639542709,5.19562042976474,1.93338826889724,0.0645638040246241,0.382071585929757,-4.39312662898051
"8069178","8069178","ADARB1","adenosine deaminase RNA specific B1",-0.126752777135422,6.66792634312877,-1.93336942383285,0.0645662365167027,0.382071585929757,-4.3931577859623
"8085788","8085788","NKIRAS1","NFKB inhibitor interacting Ras like 1",-0.137053929334943,6.42650906457416,-1.93325443261188,0.0645810811454035,0.382071585929757,-4.39334789883559
"8158317","8158317","SPTAN1","spectrin alpha, non-erythrocytic 1",0.112199037715387,7.00583737794096,1.93307066551522,0.0646048104987097,0.382071585929757,-4.39365170055524
"7975224","7975224","EIF2S1","eukaryotic translation initiation factor 2 subunit alpha",-0.142117430745049,8.2205433887103,-1.93299876688753,0.0646140966523954,0.382071585929757,-4.39377055685917
"8142087","8142087","ATXN7L1","ataxin 7 like 1",0.109013756509166,5.14284531806426,1.93234334235511,0.0646988026643629,0.382419373411487,-4.39485389734094
"8123579","8123579","LINC01600","long intergenic non-protein coding RNA 1600",0.12907428258747,4.20585724070985,1.93206378179543,0.0647349621718169,0.382480050495963,-4.39531589723155
"8074734","8074734","FAM230B","family with sequence similarity 230 member B",-0.150356910829871,5.62346889490633,-1.93095462413546,0.0648785994646071,0.383160044061758,-4.39714840512391
"8149685","8149685","LGI3","leucine rich repeat LGI family member 3",-0.102339992275612,3.79266180343034,-1.93077465854027,0.0649019315037925,0.383160044061758,-4.39744566530437
"8151066","8151066","ARMC1","armadillo repeat containing 1",-0.092259691725916,6.9522128650488,-1.93036065754103,0.0649556334501276,0.383323876025503,-4.39812941963597
"7914834","7914834","PSMB2","proteasome 20S subunit beta 2",-0.0664205451271815,8.37939304784413,-1.93003557737515,0.0649978283115848,0.383419697280519,-4.39866623970987
"8088151","8088151","ACTR8","actin related protein 8",-0.0880123302957214,6.04045435856854,-1.92972259801787,0.0650384751600595,0.38350631400768,-4.39918301505603
"7989611","7989611","CIAO2A","cytosolic iron-sulfur assembly component 2A",-0.142303809152296,7.1327550392164,-1.92948470383306,0.0650693855153147,0.383535472245297,-4.39957577288851
"7975926","7975926","CIPC","CLOCK interacting pacemaker",0.0970186624712763,9.22847893921852,1.92920811905712,0.0651053392164182,0.383579696118483,-4.40003236373825
"8150797","8150797","ATP6V1H","ATPase H+ transporting V1 subunit H",-0.0963981731237542,6.23954107112926,-1.92902751767987,0.0651288252565943,0.383579696118483,-4.40033047787714
"8144669","8144669","FDFT1","farnesyl-diphosphate farnesyltransferase 1",0.0851096466832342,9.51989747701773,1.92696478565351,0.0653975962605954,0.384889522282913,-4.40373393757881
"7939341","7939341","CD44","CD44 molecule (Indian blood group)",0.194256752892873,7.13342345011709,1.92671449555995,0.0654302745867637,0.384889522282913,-4.40414673015886
"7942774","7942774","AQP11","aquaporin 11",0.134817717589409,4.00121397722765,1.92667462613437,0.0654354813289295,0.384889522282913,-4.40421248146787
"8138912","8138912","LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",-0.149465286387535,6.28079576106098,-1.92650613065546,0.0654574899737378,0.384889522282913,-4.4044903475812
"7959080","7959080","SUDS3","SDS3 homolog, SIN3A corepressor complex component",-0.0893119698642053,6.6701788517196,-1.92632230042944,0.065481509003924,0.384889522282913,-4.40479348207177
"8037898","8037898","KPTN","kaptin, actin binding protein",0.111125238439812,4.24096209918821,1.9252830997443,0.0656174346344641,0.385535054489128,-4.40650671925207
"8139859","8139859","GUSB","glucuronidase beta",0.11401708901899,5.64570312667241,1.92465612212573,0.0656995614511536,0.385864104252481,-4.40754003558691
"8015946","8015946","ASB16-AS1","ASB16 antisense RNA 1",-0.08587816825594,5.70589666058434,-1.9242520878307,0.0657525328639749,0.38590488585872,-4.40820579111495
"7911559","7911559","MRPL20","mitochondrial ribosomal protein L20",-0.0898281620343742,8.51666326907087,-1.92400548239113,0.0657848827156087,0.38590488585872,-4.40861209009136
"8039939","8039939","MRPL20","mitochondrial ribosomal protein L20",-0.0898281620343742,8.51666326907087,-1.92400548239113,0.0657848827156087,0.38590488585872,-4.40861209009136
"8094830","8094830","TMEM33","transmembrane protein 33",-0.106673586433882,6.99157045944082,-1.92341545165848,0.0658623397696855,0.386205883580002,-4.4095840512826
"8017885","8017885","ABCA8","ATP binding cassette subfamily A member 8",0.159302807684538,6.77560147199649,1.92305577044329,0.0659095964835864,0.386329622880577,-4.41017644976701
"7928524","7928524","VDAC2","voltage dependent anion channel 2",-0.143180108026645,6.28179108105201,-1.92266721136224,0.0659606806086602,0.386475689516271,-4.41081631966947
"8002041","8002041","ATP6V0D1","ATPase H+ transporting V0 subunit d1",-0.0637928063961279,8.82776418341774,-1.92236012059135,0.0660010785147125,0.386508574270959,-4.41132196282264
"8174047","8174047","TIMM8A","translocase of inner mitochondrial membrane 8A",-0.138443953134982,5.21805359647806,-1.92222677766326,0.0660186265578248,0.386508574270959,-4.41154150152696
"7983616","7983616","GALK2","galactokinase 2",-0.109110609132398,6.41675578707649,-1.92166006392097,0.0660932520601722,0.386792165681776,-4.41247442755114
"7954692","7954692","FLJ13224","uncharacterized LOC79857",-0.136140507429825,3.84352909395685,-1.92122827989136,0.0661501593267497,0.38687547514372,-4.41318509723742
"7926105","7926105","GATA3","GATA binding protein 3",0.102460813358918,4.4626076300386,1.92107637648341,0.0661701897155086,0.38687547514372,-4.41343508608689
"7980891","7980891","TC2N","tandem C2 domains, nuclear",0.157999943655538,5.90896258761582,1.92089854991331,0.0661936451340743,0.38687547514372,-4.41372771861357
"7940914","7940914","FKBP2","FKBP prolyl isomerase 2",-0.101218501440909,5.52595573292358,-1.92075750786954,0.0662122538191947,0.38687547514372,-4.41395980424513
"7919856","7919856","CERS2","ceramide synthase 2",-0.0892956574403003,7.12983787117053,-1.92013113278706,0.066294951190074,0.387205505744794,-4.41499035850272
"8158866","8158866","POMT1","protein O-mannosyltransferase 1",0.076879112581822,6.47805935104428,1.91987361383835,0.0663289763759151,0.387251110691163,-4.41541397481991
"8072454","8072454","RNF185","ring finger protein 185",-0.0992781995603043,6.2991075473743,-1.91860588714917,0.0664966996768526,0.387643891104235,-4.41749876933537
"8098762","8098762","ATP5ME","ATP synthase membrane subunit e",0.143280859813244,8.64442387964489,1.91851237199521,0.0665090866147129,0.387643891104235,-4.41765251653788
"7936360","7936360","NRAP","nebulin related anchoring protein",-0.0847624792350086,11.9583916797139,-1.91846724633605,0.0665150646420139,0.387643891104235,-4.41772670516539
"7938777","7938777","LDHA","lactate dehydrogenase A",0.153553399221282,11.1422662634579,1.91842819413565,0.0665202384658929,0.387643891104235,-4.4177909077237
"8142554","8142554","AASS","aminoadipate-semialdehyde synthase",-0.1540876235795,6.35748315774621,-1.91837361237292,0.0665274703100153,0.387643891104235,-4.41788063957902
"8092035","8092035","PHC3","polyhomeotic homolog 3",-0.0709536238337041,8.86179690589146,-1.91740597029344,0.0666557926765331,0.388238451744902,-4.41947112382931
"8139460","8139460","NACAD","NAC alpha domain containing",-0.0977016174655256,4.54066318415424,-1.9168231110882,0.0667331919168807,0.388536057471125,-4.4204288693046
"7918359","7918359","AMIGO1","adhesion molecule with Ig like domain 1",-0.124556916446773,6.46912853877741,-1.9162055526667,0.066815284558378,0.388860743976281,-4.42144340002095
"8152323","8152323","EIF3E","eukaryotic translation initiation factor 3 subunit E",-0.107585446873244,8.02052689096654,-1.91521115033709,0.0669476567221474,0.389477683120457,-4.4230765116187
"8152291","8152291","ABRA","actin binding Rho activating protein",-0.157787495403689,8.34252805084906,-1.9149890777038,0.0669772496877164,0.389496439030417,-4.42344113795016
"7975799","7975799","FLVCR2","FLVCR heme transporter 2",-0.142864364375297,5.18495645960766,-1.91443080786025,0.067051694077917,0.389505299477499,-4.42435763801197
"7915297","7915297","COL9A2","collagen type IX alpha 2 chain",-0.109900702991101,4.50490579008952,-1.91441239737352,0.0670541503165854,0.389505299477499,-4.42438785880152
"7897449","7897449","SPSB1","splA/ryanodine receptor domain and SOCS box containing 1",-0.161779922201859,5.96478246857878,-1.914384427261,0.0670578821048866,0.389505299477499,-4.42443377129769
"8009832","8009832","TSEN54","tRNA splicing endonuclease subunit 54",0.0994382192775998,5.31827135963257,1.91412171234968,0.0670929425265772,0.38953837052478,-4.42486498973174
"8112478","8112478","NAIP","NLR family apoptosis inhibitory protein",0.182015205723408,6.33605800734875,1.91394661167458,0.0671163193409766,0.38953837052478,-4.42515237474498
"8136067","8136067","TSPAN33","tetraspanin 33",0.0996329426335878,6.46736025254843,1.91368072098979,0.0671518306689903,0.389591394662866,-4.42558873265129
"8048205","8048205","IGFBP2","insulin like growth factor binding protein 2",0.12463438482202,6.21847052292703,1.91298066907055,0.067245405323148,0.389965268200211,-4.42673738829617
"7943779","7943779","C11orf1","chromosome 11 open reading frame 1",0.0888337744872087,5.01453100703204,1.91279854932841,0.0672697675799128,0.389965268200211,-4.42703616272427
"8174253","8174253","MORF4L2","mortality factor 4 like 2",-0.112576763749961,7.75711713891727,-1.91260643248627,0.0672954755021554,0.389965268200211,-4.42735131523607
"7982878","7982878","CHP1","calcineurin like EF-hand protein 1",0.0883621381286321,9.60800668960511,1.91233900583168,0.0673312752046643,0.38997624192436,-4.42778996901333
"7975956","7975956","GSTZ1","glutathione S-transferase zeta 1",0.0902857435391571,5.79382481944788,1.91219789399931,0.0673501721717583,0.38997624192436,-4.4280214134203
"8067932","8067932","MIR99AHG","mir-99a-let-7c cluster host gene",-0.0881354368215375,5.45255952915183,-1.91157162422807,0.0674340948400687,0.390309175110758,-4.42904843831572
"7956639","7956639","TSFM","Ts translation elongation factor, mitochondrial",-0.122919928417779,6.64823119554006,-1.91074368954387,0.0675451814558165,0.390366314477672,-4.430405797413
"8056959","8056959","EVX2","even-skipped homeobox 2",0.0851838424901148,4.86605459780006,1.91073100433533,0.0675468847114762,0.390366314477672,-4.43042659085608
"8101828","8101828","TSPAN5","tetraspanin 5",0.264917498166854,4.41834638478125,1.91052174345509,0.0675749877876898,0.390366314477672,-4.43076959422695
"7968800","7968800","DGKH","diacylglycerol kinase eta",0.116784730936616,5.62477700011734,1.91038650493427,0.0675931553204056,0.390366314477672,-4.43099125155898
"7953603","7953603","C1S","complement C1s",0.168549196463523,7.33938266786789,1.91014716263148,0.0676253182833365,0.390366314477672,-4.43138350792194
"8166202","8166202","GRPR","gastrin releasing peptide receptor",0.099385021570078,3.89079812056215,1.91012569596387,0.0676282036393904,0.390366314477672,-4.43141868773009
"7957737","7957737","TMPO","thymopoietin",-0.105692566106941,6.13026651110028,-1.90987511725048,0.0676618921168064,0.390366314477672,-4.43182931744711
"7958582","7958582","TCHP","trichoplein keratin filament binding",0.0797339287597536,5.6186597065212,1.9097386381878,0.0676802468871028,0.390366314477672,-4.43205295257605
"8051799","8051799","HAAO","3-hydroxyanthranilate 3,4-dioxygenase",0.132411499949205,5.27564203430318,1.90972695865044,0.0676818178442433,0.390366314477672,-4.43207209016856
"8032265","8032265","MEX3D","mex-3 RNA binding family member D",0.104388919009329,5.15792398222669,1.9085073052639,0.0678460426137772,0.391070176328151,-4.43407009061092
"7953012","7953012","WNT5B","Wnt family member 5B",-0.0968359572579383,3.83989411897579,-1.90842746821415,0.0678568046800522,0.391070176328151,-4.43420084473688
"8017511","8017511","CD79B","CD79b molecule",-0.109952087635953,4.6202380096474,-1.90804502083036,0.0679083793923815,0.391115323808809,-4.43482714716705
"8033385","8033385","PEX11G","peroxisomal biogenesis factor 11 gamma",-0.0822740432165645,5.06136362296744,-1.90792091738651,0.0679251226329113,0.391115323808809,-4.43503036135205
"8073345","8073345","EP300","E1A binding protein p300",0.0984679703046645,7.44198151152203,1.90753577720873,0.0679771062000601,0.391115323808809,-4.43566095060177
"8147469","8147469","CPQ","carboxypeptidase Q",0.141121598041528,6.43231550178698,1.90753317778745,0.0679774571698677,0.391115323808809,-4.43566520631228
"8063761","8063761","CDH26","cadherin 26",-0.0776496475182222,3.98985280497373,-1.90730176481549,0.0680087085215573,0.391115323808809,-4.43604405308766
"8054664","8054664","ZC3H8","zinc finger CCCH-type containing 8",-0.103180924779301,6.57223015142838,-1.90713492311795,0.068031247565257,0.391115323808809,-4.43631716917474
"7911862","7911862","LRRC47","leucine rich repeat containing 47",-0.0648445847386796,8.40324287137561,-1.90694323769554,0.0680571508477213,0.391115323808809,-4.43663093227155
"8134219","8134219","VPS50","VPS50 subunit of EARP/GARPII complex",-0.101604512818193,5.91627449499141,-1.90669800346378,0.0680903029524314,0.391115323808809,-4.43703231383347
"7947934","7947934","MTCH2","mitochondrial carrier 2",-0.0968244343861482,8.76926028592484,-1.90655085785229,0.068110201659648,0.391115323808809,-4.43727313291748
"8162236","8162236","SEMA4D","semaphorin 4D",0.111988837558692,7.39280725878066,1.90636183063045,0.0681357715163012,0.391115323808809,-4.43758247562524
"7954436","7954436","IRAG2","inositol 1,4,5-triphosphate receptor associated 2",0.154025810715815,4.14681884341936,1.90621305039607,0.0681559030183383,0.391115323808809,-4.43782593840399
"8136631","8136631","SSBP1","single stranded DNA binding protein 1",-0.0973334390452578,7.48063102712008,-1.90551807269534,0.0682500093850362,0.391402766480413,-4.43896300987089
"8049952","8049952","RTP5","receptor transporter protein 5 (putative)",-0.0877345200061921,4.79928819305447,-1.90530814928403,0.0682784572118503,0.391402766480413,-4.4393064113747
"7930031","7930031","GBF1","golgi brefeldin A resistant guanine nucleotide exchange factor 1",-0.0764655967203769,8.5410062439472,-1.90525628615125,0.0682854870503028,0.391402766480413,-4.43939124698624
"8121277","8121277","CRYBG1","crystallin beta-gamma domain containing 1",0.126130281511043,4.2203097628397,1.90483897311186,0.0683420751180738,0.391467818177598,-4.44007380913629
"8055404","8055404","LOC107985946","uncharacterized LOC107985946",0.109920833147059,4.35473887998852,1.90472290871948,0.068357820830505,0.391467818177598,-4.44026362594823
"8007483","8007483","TMEM106A","transmembrane protein 106A",-0.112107695514696,5.27602943414069,-1.90458640419272,0.0683763435717422,0.391467818177598,-4.44048686060331
"7999044","7999044","CREBBP","CREB binding protein",0.103744318442768,8.56200985085732,1.90421728949604,0.0684264518522394,0.391602913719267,-4.44109043892085
"8012054","8012054","DLG4","discs large MAGUK scaffold protein 4",0.108117975452016,4.91106632150057,1.90374625478771,0.0684904425229073,0.391817322426748,-4.44186055279314
