"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"209665_at","209665_at","CYB561D2","11068","cytochrome b561 family member D2",21.0141359965007,84.4543832143148,3.15287154290068,0.0515820644717296,0.999925962627606,-4.592265073615
"203261_at","203261_at","DCTN6","10671","dynactin subunit 6",-104.179748535156,405.703002929688,-3.15176645366242,0.051625902377563,0.999925962627606,-4.59226576028884
"203447_at","203447_at","PSMD5","5711","proteasome 26S subunit, non-ATPase 5",88.8216679890951,122.81565729777,3.1516672305263,0.0516298407743138,0.999925962627606,-4.59226582196798
"219845_at","219845_at","BARX1","56033","BARX homeobox 1",23.2770137786865,30.6986983617147,3.14899232320409,0.0517361573039197,0.999925962627606,-4.59226748626521
"201408_at","201408_at","PPP1CB","5500","protein phosphatase 1 catalytic subunit beta",-202.67344156901,524.827138264974,-3.14451640976924,0.051914675951283,0.999925962627606,-4.5922702776959
"209666_s_at","209666_s_at","CHUK","1147","component of inhibitor of nuclear factor kappa B kinase complex",-45.3435757954916,83.2097733815511,-3.14438510201409,0.0519199248113354,0.999925962627606,-4.59227035971114
"214334_x_at","214334_x_at","DAZAP2","9802","DAZ associated protein 2",-170.213114420573,1561.94048055013,-3.14415898630794,0.0519289650699871,0.999925962627606,-4.59227050096038
"211249_at","211249_at","GPR68","8111","G protein-coupled receptor 68",26.6184457143148,54.81769212087,3.14137416555748,0.0520404673394184,0.999925962627606,-4.59227224230054
"221483_s_at","221483_s_at","ARPP19","10776","cAMP regulated phosphoprotein 19",209.012125651042,839.134338378906,3.13997663675414,0.0520965374055296,0.999925962627606,-4.59227311737651
"211828_s_at","211828_s_at","TNIK","23043","TRAF2 and NCK interacting kinase",84.9839935302735,144.532318115234,3.13818894701992,0.0521683723718895,0.999925962627606,-4.59227423793151
"202868_s_at","202868_s_at","POP4","10775","POP4 homolog, ribonuclease P/MRP subunit",-88.1654459635416,287.583719889323,-3.13631216052143,0.0522439222200202,0.999925962627606,-4.59227541575615
"203149_at","203149_at","PVRL2","5819",NA,44.4378204345703,152.948768615723,3.13337943527325,0.0523622557173506,0.999925962627606,-4.5922772591835
"201889_at","201889_at","FAM3C","10447","FAM3 metabolism regulating signaling molecule C",48.2483851114908,171.992527008057,3.13305511337714,0.052375362669528,0.999925962627606,-4.59227746326208
"211097_s_at","211097_s_at","PBX2","5089","PBX homeobox 2",-53.9406185150146,71.9768101374308,-3.13299238385462,0.0523778982613899,0.999925962627606,-4.59227750273948
"208016_s_at","208016_s_at","AGTR1","185","angiotensin II receptor type 1",-24.6557426452637,96.2657489776611,-3.13185023191205,0.0524240923416098,0.999925962627606,-4.59227822181271
"214453_s_at","214453_s_at","IFI44","10561","interferon induced protein 44",25.3102111816406,84.6506093343099,3.13162995991921,0.0524330071112373,0.999925962627606,-4.59227836055336
"212514_x_at","212514_x_at","DDX3X","1654","DEAD-box helicase 3 X-linked",23.7562878926596,126.984921137492,3.13098841541254,0.0524589823834335,0.999925962627606,-4.59227876475187
"213308_at","213308_at","SHANK2","22941","SH3 and multiple ankyrin repeat domains 2",-29.750192006429,37.1482232411702,-3.13096999706839,0.052459728357328,0.999925962627606,-4.59227877635869
"202824_s_at","202824_s_at","TCEB1","6921",NA,-185.945159912109,920.661066691081,-3.13059689883717,0.0524748423476822,0.999925962627606,-4.59227901150696
"203011_at","203011_at","IMPA1","3612","inositol monophosphatase 1",-132.728001912435,297.611473083496,-3.12907838198654,0.0525364133451371,0.999925962627606,-4.59227996916245
"214013_s_at","214013_s_at","TBC1D1","23216","TBC1 domain family member 1",23.333669980367,19.7633198102315,3.12889461345043,0.0525438707586359,0.999925962627606,-4.59228008512154
"218982_s_at","218982_s_at","MRPS17","51373","mitochondrial ribosomal protein S17",-91.9967193603515,310.758089701335,-3.1284806332095,0.0525606751697938,0.999925962627606,-4.59228034639718
"212922_s_at","212922_s_at","SMYD2","56950","SET and MYND domain containing 2",-260.179931640625,874.528137207031,-3.12847374121678,0.0525609549890808,0.999925962627606,-4.59228035074754
"211023_at","211023_at","PDHB","5162","pyruvate dehydrogenase E1 subunit beta",-1168.82918294271,3338.82084147135,-3.1269065845487,0.0526246314262713,0.999925962627606,-4.59228134047971
"216304_x_at","216304_x_at","YME1L1","10730","YME1 like 1 ATPase",-152.949289957682,535.546819051107,-3.12632365875946,0.0526483416213083,0.999925962627606,-4.59228170888574
"203748_x_at","203748_x_at","RBMS1","5937","RNA binding motif single stranded interacting protein 1",62.4290701548259,109.920206387838,3.12452699394091,0.0527215049175425,0.999925962627606,-4.59228284526083
"202155_s_at","202155_s_at","NUP214","8021","nucleoporin 214",-43.3449045817057,126.469637552897,-3.1241230473849,0.052737971993675,0.999925962627606,-4.59228310093924
"200768_s_at","200768_s_at","MAT2A","4144","methionine adenosyltransferase 2A",62.9060872395833,527.106974283854,3.12383732750676,0.0527496234239133,0.999925962627606,-4.59228328182713
"204615_x_at","204615_x_at","IDI1","3422","isopentenyl-diphosphate delta isomerase 1",-78.554667154948,676.451039632161,-3.12098761549928,0.0528660104846334,0.999925962627606,-4.59228508783529
"210293_s_at","210293_s_at","SEC23B","10483","SEC23 homolog B, COPII coat complex component",-22.8104400634766,37.1627871195475,-3.12018077047757,0.0528990222840179,0.999925962627606,-4.59228559979201
"213362_at","213362_at","PTPRD","5789","protein tyrosine phosphatase receptor type D",33.8848050435384,40.5316816965739,3.11958541991101,0.0529233975456436,0.999925962627606,-4.59228597772694
"202670_at","202670_at","MAP2K1","5604","mitogen-activated protein kinase kinase 1",270.689208984375,544.406473795573,3.11951787549387,0.0529261638922762,0.999925962627606,-4.59228602061425
"202423_at","202423_at","KAT6A","7994","lysine acetyltransferase 6A",171.426752726237,340.572756449382,3.11949821695776,0.0529269690608474,0.999925962627606,-4.59228603309679
"217795_s_at","217795_s_at","TMEM43","79188","transmembrane protein 43",70.2404581705729,336.080627441406,3.11559046619655,0.0530873291051744,0.999925962627606,-4.59228851761577
"221013_s_at","221013_s_at","APOL2","23780","apolipoprotein L2",25.9722760518392,48.5689665476481,3.11496299143999,0.0531131355363599,0.999925962627606,-4.59228891715772
"201079_at","201079_at","SYNGR2","9144","synaptogyrin 2",354.793467203776,698.543309529622,3.10932382793323,0.0533457720235401,0.999925962627606,-4.59229251531868
"210835_s_at","210835_s_at","CTBP2","1488","C-terminal binding protein 2",89.206787109375,322.625691731771,3.10931320466878,0.0533462114851237,0.999925962627606,-4.59229252210969
"206860_s_at","206860_s_at","MIOS","54468","meiosis regulator for oocyte development",-67.9634704589844,460.282180786133,-3.10906225426151,0.0533565940922489,0.999925962627606,-4.59229268254585
"203696_s_at","203696_s_at","RFC2","5982","replication factor C subunit 2",-41.0529333750407,73.0970099767049,-3.10826215361895,0.053389713802989,0.999925962627606,-4.59229319423937
"204684_at","204684_at","NPTX1","4884","neuronal pentraxin 1",39.3541997273763,45.6292203267415,3.10750668478769,0.0534210098236505,0.999925962627606,-4.59229367763781
"206462_s_at","206462_s_at","NTRK3","4916","neurotrophic receptor tyrosine kinase 3",24.7887407938639,67.8459300994873,3.10429272138735,0.0535544103800073,0.999925962627606,-4.59229573684401
"218488_at","218488_at","EIF2B3","8891","eukaryotic translation initiation factor 2B subunit gamma",-188.004038492839,571.804845174154,-3.10385153707693,0.053572755220712,0.999925962627606,-4.59229601985543
"216052_x_at","216052_x_at","ARTN","9048","artemin",29.8451503117879,28.3219272295634,3.10295959167427,0.0536098673403525,0.999925962627606,-4.592296592274
"210300_at","210300_at","REM1","28954","RRAD and GEM like GTPase 1",32.9449323018392,70.8754037221273,3.10158617574455,0.0536670759725322,0.999925962627606,-4.59229747434397
"217883_at","217883_at","MMADHC","27249","metabolism of cobalamin associated D",-663.233072916667,2344.95678710938,-3.10044008745938,0.0537148744099045,0.999925962627606,-4.59229821102771
"221303_at","221303_at","PCDHB1","29930","protocadherin beta 1",27.9731419881185,46.2677955627441,3.0990901586077,0.0537712430793587,0.999925962627606,-4.59229907945331
"212877_at","212877_at","KLC1","3831","kinesin light chain 1",-54.7019805908205,264.652722676595,-3.09868811371154,0.0537880455982424,0.999925962627606,-4.59229933824367
"201382_at","201382_at","CACYBP","27101","calcyclin binding protein",-22.2251472473145,42.3223209381104,-3.09764578123848,0.0538316382866846,0.999925962627606,-4.59230000949853
"219006_at","219006_at","NDUFAF4","29078","NADH:ubiquinone oxidoreductase complex assembly factor 4",-180.749516805013,351.025815327962,-3.09658741455017,0.0538759471779885,0.999925962627606,-4.59230069155342
"212915_at","212915_at","PDZRN3","23024","PDZ domain containing ring finger 3",-106.737375895182,370.920537312826,-3.09632014843244,0.0538871436431678,0.999925962627606,-4.59230086386626
"212221_x_at","212221_x_at","IDS","3423","iduronate 2-sulfatase",69.830576578776,244.424987792969,3.09528741505725,0.0539304350961167,0.999925962627606,-4.59230152998074
"217728_at","217728_at","S100A6","6277","S100 calcium binding protein A6",87.4658457438152,292.228436787923,3.09499266088737,0.053942799030002,0.999925962627606,-4.59230172018116
"205577_at","205577_at","PYGM","5837","glycogen phosphorylase, muscle associated",933.439127604167,6347.37467447917,3.0942013532021,0.053976009383023,0.999925962627606,-4.59230223098374
"208898_at","208898_at","ATP6V1D","51382","ATPase H+ transporting V1 subunit D",-172.711669921875,843.351501464844,-3.09352551071628,0.0540043942065747,0.999925962627606,-4.59230266746356
"201297_s_at","201297_s_at","MOB1A","55233","MOB kinase activator 1A",-25.6631730397542,37.944743792216,-3.0930443152404,0.0540246154937381,0.999925962627606,-4.59230297835346
"216701_at","216701_at","C1orf68","100129271","chromosome 1 open reading frame 68",-20.7277307510376,27.6276151339213,-3.09162969819058,0.0540841173098956,0.999925962627606,-4.59230389288069
"217895_at","217895_at","PTCD3","55037","pentatricopeptide repeat domain 3",-150.013834635417,596.558186848958,-3.09146312099559,0.054091129341621,0.999925962627606,-4.59230400062658
"38918_at","38918_at","SOX13","9580","SRY-box transcription factor 13",26.1701774597168,73.4815502166748,3.08949458567315,0.0541740813285832,0.999925962627606,-4.59230527482053
"210477_x_at","210477_x_at","MAPK8","5599","mitogen-activated protein kinase 8",22.9396616617839,70.5389302571615,3.08805612483809,0.0542347980173256,0.999925962627606,-4.59230620695916
"204093_at","204093_at","CCNH","902","cyclin H",-112.177729288737,409.587618509928,-3.08785709345898,0.0542432057867648,0.999925962627606,-4.59230633600369
"215711_s_at","215711_s_at","WEE1","7465","WEE1 G2 checkpoint kinase",61.3378753662109,83.3800404866536,3.08659628530861,0.0542965048625048,0.999925962627606,-4.59230715386024
"336_at","336_at","TBXA2R","6915","thromboxane A2 receptor",-28.2845255533854,81.670160929362,-3.08658005847868,0.0542971912616861,0.999925962627606,-4.59230716439066
"201740_at","201740_at","NDUFS3","4722","NADH:ubiquinone oxidoreductase core subunit S3",-452.503173828125,1945.11515299479,-3.08556888134779,0.0543399859171212,0.999925962627606,-4.59230782081849
"212548_s_at","212548_s_at","FRYL","285527","FRY like transcription coactivator",51.3100891113281,184.029754638672,3.08542508160078,0.0543460752096651,0.999925962627606,-4.59230791420498
"209146_at","209146_at","MSMO1","6307","methylsterol monooxygenase 1",-33.0457712809245,56.8523394266764,-3.08257412781083,0.0544669785159768,0.999925962627606,-4.59230976751149
"217848_s_at","217848_s_at","PPA1","5464","inorganic pyrophosphatase 1",-233.521677652995,1101.70640563965,-3.08018941605058,0.0545683700249138,0.999925962627606,-4.59231132042285
"209874_x_at","209874_x_at","CNNM2","54805","cyclin and CBS domain divalent metal cation transport mediator 2",-46.2988732655843,79.3665800094604,-3.0791433296552,0.0546129218859677,0.999925962627606,-4.59231200240386
"202796_at","202796_at","SYNPO","11346","synaptopodin",50.0935532251994,49.8004320462545,3.07845528246198,0.0546422501894819,0.999925962627606,-4.59231245122435
"221633_at","221633_at","NCAPH2","29781","non-SMC condensin II complex subunit H2",26.1100832621257,65.3034483591716,3.07816153524225,0.0546547773377615,0.999925962627606,-4.59231264290117
"205502_at","205502_at","CYP17A1","1586","cytochrome P450 family 17 subfamily A member 1",-50.9838282267253,104.360162099202,-3.07808729511605,0.0546579439564675,0.999925962627606,-4.59231269135047
"219933_at","219933_at","GLRX2","51022","glutaredoxin 2",-43.4792073567709,328.077626546224,-3.07679678307239,0.0547130260915357,0.999925962627606,-4.59231353392334
"207717_s_at","207717_s_at","PKP2","5318","plakophilin 2",-22.6773465474447,35.2583090464274,-3.07455288084912,0.0548089679298353,0.999925962627606,-4.59231500068135
"205230_at","205230_at","RPH3A","22895","rabphilin 3A",-45.2090638478597,46.5471251805623,-3.07412601131553,0.0548272434641211,0.999925962627606,-4.59231527995787
"215695_s_at","215695_s_at","GYG2","8908","glycogenin 2",20.0348530610402,20.5080060561498,3.07294726633133,0.0548777488961824,0.999925962627606,-4.59231605155473
"220785_at","220785_at","UTS2","10911","urotensin 2",-31.7161869208018,41.5925201972326,-3.07273631202376,0.0548867937960401,0.999925962627606,-4.59231618970739
"206165_s_at","206165_s_at","CLCA2","9635","chloride channel accessory 2",-19.6950626373291,49.5514631271362,-3.07180168305376,0.0549268896628794,0.999925962627606,-4.59231680202273
"212612_at","212612_at","RCOR1","23186","REST corepressor 1",25.4746526082357,175.916584014893,3.07077039271269,0.0549711751877252,0.999925962627606,-4.59231747810594
"210255_at","210255_at","RAD51B","5890","RAD51 paralog B",19.6177136103312,36.041320959727,3.0702727132105,0.0549925625708521,0.999925962627606,-4.59231780453537
"210727_at","210727_at","CALCA","796","calcitonin related polypeptide alpha",-41.0916144053141,42.371808052063,-3.06772879709193,0.0551020493229945,0.999925962627606,-4.59231947478269
"58900_at","58900_at","UBE2D4","51619","ubiquitin conjugating enzyme E2 D4 (putative)",97.141621907552,990.250233968099,3.06764237192746,0.0551057737697936,0.999925962627606,-4.59231953157602
"221229_s_at","221229_s_at","TRMT61B","55006","tRNA methyltransferase 61B",-92.4704742431641,211.320823669434,-3.06721531177249,0.0551241823596031,0.999925962627606,-4.59231981226165
"213736_at","213736_at","COX5B","1329","cytochrome c oxidase subunit 5B",46.3331298828125,98.9144236246745,3.06394475904127,0.0552654180299256,0.999925962627606,-4.59232196447582
"220015_at","220015_at","CASZ1","54897","castor zinc finger 1",-37.475580851237,178.878003438314,-3.06377954956618,0.0552725645347954,0.999925962627606,-4.59232207331734
"214383_x_at","214383_x_at","KLHDC3","116138","kelch domain containing 3",-76.9612325032553,359.046951293945,-3.06293434468189,0.0553091439840444,0.999925962627606,-4.59232263033298
"203426_s_at","203426_s_at","IGFBP5","3488","insulin like growth factor binding protein 5",29.0271348953247,53.964234828949,3.06220857802745,0.0553405786372468,0.999925962627606,-4.59232310888479
"212635_at","212635_at","TNPO1","3842","transportin 1",170.417505900065,249.351819356283,3.06176996627784,0.0553595868531602,0.999925962627606,-4.59232339820592
"200953_s_at","200953_s_at","CCND2","894","cyclin D2",40.5447845458985,119.911394755046,3.06048908354278,0.0554151438677403,0.999925962627606,-4.59232424359629
"212616_at","212616_at","CHD9","80205","chromodomain helicase DNA binding protein 9",104.260070800781,350.359517415365,3.05857242953629,0.0554984081053683,0.999925962627606,-4.59232550994389
"200910_at","200910_at","CCT3 /// LOC101927137","7203 /// 101927137",NA,-150.789001464844,694.338775634766,-3.05834461193211,0.0555083155498836,0.999925962627606,-4.59232566057194
"219398_at","219398_at","CIDEC","63924","cell death inducing DFFA like effector c",35.2433446248372,155.815563201904,3.05747255407619,0.0555462606292812,0.999925962627606,-4.59232623736838
"215672_s_at","215672_s_at","AHCYL2","23382","adenosylhomocysteinase like 2",39.2538267771403,57.8011973698934,3.05714467011308,0.0555605360063964,0.999925962627606,-4.59232645432384
"201640_x_at","201640_x_at","CLPTM1","1209","CLPTM1 regulator of GABA type A receptor forward trafficking",-23.7726389567057,121.564257303874,-3.05457970506088,0.0556723688369458,0.999925962627606,-4.5923281531517
"206701_x_at","206701_x_at","EDNRB","1910","endothelin receptor type B",23.4200166066488,56.9863367080688,3.0538749201659,0.0557031472090519,0.999925962627606,-4.59232862045233
"217556_at","217556_at","CLCN4","1183","chloride voltage-gated channel 4",29.7341235478719,31.2494963010152,3.05217053496338,0.0557776673594282,0.999925962627606,-4.59232975143331
"205444_at","205444_at","ATP2A1","487","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1",2015.09049479167,4633.88069661458,3.04857220131252,0.0559354087310875,0.999925962627606,-4.59233214339722
"210038_at","210038_at","PRKCQ","5588","protein kinase C theta",-436.814615885417,1507.94718424479,-3.04679064820809,0.0560137152361301,0.999925962627606,-4.59233332979071
"216071_x_at","216071_x_at","MED12","9968","mediator complex subunit 12",32.464163462321,97.8997529347738,3.04646351413128,0.0560281091095692,0.999925962627606,-4.59233354779261
"203118_at","203118_at","PCSK7","9159","proprotein convertase subtilisin/kexin type 7",57.36927541097,76.7911618550618,3.04390769249057,0.0561407255719583,0.999925962627606,-4.59233525262442
"213900_at","213900_at","FAM189A2","9413","family with sequence similarity 189 member A2",133.442840576172,569.58517964681,3.04382676208458,0.0561442962399867,0.999925962627606,-4.59233530665549
"201714_at","201714_at","TUBG1","7283","tubulin gamma 1",-37.4822998046875,196.313201904297,-3.04238940923557,0.0562077602456841,0.999925962627606,-4.59233626675139
"213175_s_at","213175_s_at","SNRPB","6628","small nuclear ribonucleoprotein polypeptides B and B1",78.3563944498699,435.309443155924,3.04080949916641,0.0562776228888453,0.999925962627606,-4.5923373231299
"202583_s_at","202583_s_at","RANBP9","10048","RAN binding protein 9",-96.6380411783855,285.600774129232,-3.03947342476737,0.0563367886166277,0.999925962627606,-4.59233821733927
"213407_at","213407_at","PHLPP2","23035","PH domain and leucine rich repeat protein phosphatase 2",-22.6194725036621,70.0218880971273,-3.03781954206014,0.0564101364511449,0.999925962627606,-4.59233932535372
"212341_at","212341_at","YIPF6","286451","Yip1 domain family member 6",74.293904622396,284.760884602865,3.03688017376854,0.0564518499162591,0.999925962627606,-4.59233995522447
"220650_s_at","220650_s_at","SLC9A5","6553","solute carrier family 9 member A5",-29.0374174118042,35.0548399289449,-3.03608684189973,0.0564871087583768,0.999925962627606,-4.59234048748091
"201748_s_at","201748_s_at","SAFB","6294","scaffold attachment factor B",31.3111979166667,202.100474039714,3.03438077974168,0.0565630269522533,0.999925962627606,-4.59234163305252
"202507_s_at","202507_s_at","SNAP25","6616","synaptosome associated protein 25",-32.0511843363444,100.068557103475,-3.03158591639931,0.0566876735704743,0.999925962627606,-4.59234351253738
"201439_at","201439_at","GBF1","8729","golgi brefeldin A resistant guanine nucleotide exchange factor 1",-60.4832814534505,132.507382710775,-3.02317168383821,0.0570650285173582,0.999925962627606,-4.59234919209738
"207382_at","207382_at","TP63","8626","tumor protein p63",163.561803181966,335.635236104329,3.0221963021313,0.057108975882888,0.999925962627606,-4.59234985253672
"202656_s_at","202656_s_at","SERTAD2","9792","SERTA domain containing 2",38.7069193522136,156.484654744466,3.02199759464231,0.0571179341843229,0.999925962627606,-4.59234998713593
"206436_at","206436_at","MPPED1","758","metallophosphoesterase domain containing 1",-27.6303927103678,76.9988117218018,-3.0216262842121,0.0571346786591956,0.999925962627606,-4.5923502386996
"208905_at","208905_at","CYCS","54205","cytochrome c, somatic",-2231.45141601562,5218.22701009115,-3.0216253815816,0.0571347193714047,0.999925962627606,-4.59235023931121
"209234_at","209234_at","KIF1B","23095","kinesin family member 1B",35.5992202758789,207.595872243245,3.0205141091976,0.0571848698540535,0.999925962627606,-4.59235099257343
"201872_s_at","201872_s_at","ABCE1","6059","ATP binding cassette subfamily E member 1",-52.520757039388,231.561347961426,-3.01960112815569,0.0572261131202108,0.999925962627606,-4.59235161184403
"201753_s_at","201753_s_at","ADD3","120","adducin 3",134.446141560872,223.5935643514,3.01678447376409,0.0573535895268408,0.999925962627606,-4.59235352474431
"202161_at","202161_at","PKN1","5585","protein kinase N1",-29.7541300455729,58.7140744527181,-3.0160922672432,0.0573849721457393,0.999925962627606,-4.59235399539912
"201520_s_at","201520_s_at","GRSF1","2926","G-rich RNA sequence binding factor 1",-253.300903320312,975.775085449219,-3.01446361543418,0.0574588957063392,0.999925962627606,-4.59235510363244
"220192_x_at","220192_x_at","SPDEF","25803","SAM pointed domain containing ETS transcription factor",19.7879409790039,17.6383514404297,3.01412599118507,0.0574742352633422,0.999925962627606,-4.59235533352312
"204567_s_at","204567_s_at","ABCG1","9619","ATP binding cassette subfamily G member 1",29.8785756429036,137.12866973877,3.01409020169182,0.0574758616184505,0.999925962627606,-4.59235535789546
"211531_x_at","211531_x_at","PRB1","5542","proline rich protein BstNI subfamily 1",70.3504892985025,146.725268046061,3.01286354597708,0.0575316386261449,0.999925962627606,-4.59235619358966
"201484_at","201484_at","SUPT4H1","6827","SPT4 homolog, DSIF elongation factor subunit",-28.5800781249999,342.271169026693,-3.01163168176176,0.0575877210070508,0.999925962627606,-4.59235703352081
"203021_at","203021_at","SLPI","6590","secretory leukocyte peptidase inhibitor",44.9038798014323,146.687642415365,3.01141472756581,0.0575976052780621,0.999925962627606,-4.59235718151981
"209288_s_at","209288_s_at","CDC42EP3","10602","CDC42 effector protein 3",99.6349042256674,201.924048741659,3.00688596058989,0.0578044205364114,0.999925962627606,-4.59236027579211
"37028_at","37028_at","PPP1R15A","23645","protein phosphatase 1 regulatory subunit 15A",-72.9604314168295,194.853768666585,-3.00538795093836,0.0578730356594221,0.999925962627606,-4.59236130136481
"217938_s_at","217938_s_at","KCMF1","56888","potassium channel modulatory factor 1",-436.14316813151,1050.18761189779,-2.99868788856478,0.0581811830480445,0.999925962627606,-4.59236590095957
"202636_at","202636_at","RNF103","7844","ring finger protein 103",104.258361816406,358.159830729167,2.99643040934498,0.0582854728346514,0.999925962627606,-4.59236745536102
"210453_x_at","210453_x_at","ATP5L","10632",NA,-713.62508138021,3892.2538655599,-2.99623066625543,0.0582947117691784,0.999925962627606,-4.59236759300829
"211203_s_at","211203_s_at","CNTN1","1272","contactin 1",41.4625314076741,78.1714188257853,2.99531182499131,0.0583372356553316,0.999925962627606,-4.59236822643825
"208769_at","208769_at","EIF4EBP2","1979","eukaryotic translation initiation factor 4E binding protein 2",34.2122262318929,52.0153786341349,2.99311590633384,0.0584390206226526,0.999925962627606,-4.59236974183482
"212982_at","212982_at","ZDHHC17","23390","zinc finger DHHC-type palmitoyltransferase 17",37.2865091959636,253.295399983724,2.99216922829929,0.0584829697921965,0.999925962627606,-4.59237039582061
"209184_s_at","209184_s_at","IRS2","8660","insulin receptor substrate 2",135.02885945638,275.137832641602,2.99179494295417,0.0585003573069642,0.999925962627606,-4.59237065449923
"201588_at","201588_at","TXNL1","9352","thioredoxin like 1",-178.215250651042,1558.15702311198,-2.98764897901153,0.0586933943328068,0.999925962627606,-4.59237352421852
"204308_s_at","204308_s_at","TECPR2","9895","tectonin beta-propeller repeat containing 2",27.8151245117188,204.431386311849,2.98618893247198,0.0587615649850971,0.999925962627606,-4.59237453671671
"200062_s_at","200062_s_at","RPL30","6156","ribosomal protein L30",1439.92447916667,7544.9775390625,2.98398648338843,0.0588645873239508,0.999925962627606,-4.59237606591999
"54970_at","54970_at","ZMIZ2","83637","zinc finger MIZ-type containing 2",-54.5715993245444,331.958218892415,-2.98328614029414,0.0588973943099077,0.999925962627606,-4.59237655265399
"219649_at","219649_at","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",24.0376129150391,215.993227640788,2.98310081726222,0.0589060794560757,0.999925962627606,-4.59237668149046
"222277_at","222277_at","C1QTNF9B-AS1","542767",NA,-45.1333414713542,88.7520217895508,-2.9828125636488,0.0589195916325095,0.999925962627606,-4.59237688191596
"200070_at","200070_at","CNPPD1","27013","cyclin Pas1/PHO80 domain containing 1",-73.7299194335938,237.694163004557,-2.98242547022823,0.0589377431508892,0.999925962627606,-4.59237715112652
"219436_s_at","219436_s_at","EMCN","51705","endomucin",-20.479061126709,74.2256768544515,-2.97973705346637,0.0590640019714858,0.999925962627606,-4.59237902275504
"207754_at","207754_at","RASSF8","11228","Ras association domain family member 8",-38.035552183787,38.9776335557302,-2.97852374370799,0.0591210951428602,0.999925962627606,-4.59237986854295
"200806_s_at","200806_s_at","HSPD1","3329","heat shock protein family D (Hsp60) member 1",-86.3297780354817,305.18736521403,-2.97837896063777,0.059127912644863,0.999925962627606,-4.59237996951586
"215458_s_at","215458_s_at","SMURF1","57154","SMAD specific E3 ubiquitin protein ligase 1",28.8518431981405,30.7829858462016,2.9770848312205,0.0591888941131822,0.999925962627606,-4.59238087248696
"214942_at","214942_at","RBM34","23029","RNA binding motif protein 34",-23.9584058125814,37.714017868042,-2.97701682207596,0.0591921009985678,0.999925962627606,-4.59238091996156
"203740_at","203740_at","MPHOSPH6","10200","M-phase phosphoprotein 6",-50.0734608968099,260.295677185059,-2.97665688810077,0.059209076865852,0.999925962627606,-4.59238117125379
"221090_s_at","221090_s_at","OGFOD1","55239","2-oxoglutarate and iron dependent oxygenase domain containing 1",-36.1263682047527,233.744265238444,-2.9765430155859,0.0592144488040569,0.999925962627606,-4.59238125076786
"211156_at","211156_at","CDKN2A","1029","cyclin dependent kinase inhibitor 2A",-23.8937279383342,43.3140447934469,-2.97287951896653,0.0593876014922358,0.999925962627606,-4.59238381212356
"208363_s_at","208363_s_at","INPP4A","3631","inositol polyphosphate-4-phosphatase type I A",20.2041149139404,38.9140952428182,2.97281851649177,0.0593904901123951,0.999925962627606,-4.59238385482699
"211185_s_at","211185_s_at","SF3B1","23451","splicing factor 3b subunit 1",84.6628621419272,1408.10639444987,2.96787413467812,0.059625206940552,0.999925962627606,-4.59238732183712
"209745_at","209745_at","COQ7","10229","coenzyme Q7, hydroxylase",-35.8289413452149,114.239604949951,-2.96737256410005,0.0596490822405673,0.999925962627606,-4.59238767418102
"201093_x_at","201093_x_at","SDHA","6389","succinate dehydrogenase complex flavoprotein subunit A",-419.085856119792,1568.17883300781,-2.96363181478758,0.0598275251131184,0.999925962627606,-4.59239030572336
"201688_s_at","201688_s_at","TPD52","7163","tumor protein D52",-28.599765141805,39.7785704930623,-2.96356958346395,0.0598304993633463,0.999925962627606,-4.59239034955763
"212816_s_at","212816_s_at","CBS","875","cystathionine beta-synthase",18.835368792216,36.8044238090515,2.96323510092939,0.0598464886216662,0.999925962627606,-4.59239058519052
"209702_at","209702_at","FTO","79068","FTO alpha-ketoglutarate dependent dioxygenase",-161.87319946289,507.19465637207,-2.96293976465996,0.0598606110324837,0.999925962627606,-4.59239079328993
"204313_s_at","204313_s_at","CREB1","1385","cAMP responsive element binding protein 1",18.7842864990235,101.121185302734,2.96268481298385,0.0598728056952066,0.999925962627606,-4.59239097296673
"204264_at","204264_at","CPT2","1376","carnitine palmitoyltransferase 2",-32.455244700114,75.8369808197021,-2.96002195874042,0.0600003600019896,0.999925962627606,-4.59239285144447
"213663_s_at","213663_s_at","FAM134B","54463",NA,-18.7404718399048,18.7695199648539,-2.95946480257675,0.0600270916789283,0.999925962627606,-4.59239324490758
"209612_s_at","209612_s_at","ADH1B","125","alcohol dehydrogenase 1B (class I), beta polypeptide",236.448547363281,334.100173950195,2.95919260631054,0.0600401567621013,0.999925962627606,-4.59239343718573
"214218_s_at","214218_s_at","XIST","7503","X inactive specific transcript",251.545616149902,325.437142690023,2.9590775728498,0.0600456792986627,0.999925962627606,-4.59239351845536
"219054_at","219054_at","NPR3","4883","natriuretic peptide receptor 3",-24.570805867513,64.6439921061198,-2.95810558319003,0.0600923681317797,0.999925962627606,-4.59239420540346
"212647_at","212647_at","RRAS","6237","RAS related",84.2883199055989,107.342839558919,2.95794237165696,0.0601002123499668,0.999925962627606,-4.59239432079616
"214650_x_at","214650_x_at","MOG","4340","myelin oligodendrocyte glycoprotein",-21.5433527628581,48.6753794352214,-2.95598518212304,0.0601943783408299,0.999925962627606,-4.59239570553848
