"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"25841_at","25841_at","25841","ABTB2","ankyrin repeat and BTB domain containing 2",0.103368675583331,5.85245669704167,1.37920209548583,0.186104998810833,0.63250360141914,-5.03913049743418
"54968_at","54968_at","54968","TMEM70","transmembrane protein 70",0.1453677845,6.64723496616667,1.37897277742927,0.186174390198917,0.63250360141914,-5.03940800295078
"50488_at","50488_at","50488","MINK1","misshapen like kinase 1",0.0890971750000018,5.79270192533333,1.37893312036853,0.186186392498669,0.63250360141914,-5.0394559896532
"84365_at","84365_at","84365","NIFK","nucleolar protein interacting with the FHA domain of MKI67",0.074953981500002,6.2205675085,1.37863224027577,0.186277474885868,0.632657730655317,-5.03982003213884
"2275_at","2275_at","2275","FHL3","four and a half LIM domains 3",0.087295144999997,10.569648165,1.3782021546741,0.186407732776165,0.632713049378514,-5.04034029621591
"65110_at","65110_at","65110","UPF3A","UPF3A regulator of nonsense mediated mRNA decay",-0.12397306925,6.413991914125,-1.37793415693157,0.18648893708018,0.632713049378514,-5.04066442260699
"84675_at","84675_at","84675","TRIM55","tripartite motif containing 55",-0.097217949500001,6.85217281275,-1.37788071486555,0.186505133635798,0.632713049378514,-5.04072905154722
"84700_at","84700_at","84700","MYO18B","myosin XVIIIB",-0.113208024416666,8.80329852745833,-1.37760276463727,0.186589389629445,0.632713049378514,-5.0410651528052
"55701_at","55701_at","55701","ARHGEF40","Rho guanine nucleotide exchange factor 40",0.107817573416667,5.323994759375,1.37747001854875,0.186629640233852,0.632713049378514,-5.04122565256847
"1479_at","1479_at","1479","CSTF3","cleavage stimulation factor subunit 3",-0.106965677083333,5.335798603125,-1.37736711185856,0.186660847904593,0.632713049378514,-5.04135006601641
"8555_at","8555_at","8555","CDC14B","cell division cycle 14B",0.115645954249999,4.382525295875,1.37728857447111,0.186684668128282,0.632713049378514,-5.04144501227934
"1522_at","1522_at","1522","CTSZ","cathepsin Z",0.0820903182500006,6.44487415695833,1.377154715433,0.186725272942806,0.632713049378514,-5.04160682886338
"9825_at","9825_at","9825","SPATA2","spermatogenesis associated 2",-0.0778747475833343,5.23877762795833,-1.37694235228412,0.186789705817992,0.632713049378514,-5.04186352063064
"677820_at","677820_at","677820","SNORA38","small nucleolar RNA, H/ACA box 38",0.0912512171666666,5.18656309983333,1.37690675308162,0.186800508688712,0.632713049378514,-5.0419065477803
"4061_at","4061_at","4061","LY6E","lymphocyte antigen 6 family member E",0.153656951666668,5.948090519,1.37656300473717,0.186904847877972,0.632713049378514,-5.04232197628403
"2134_at","2134_at","2134","EXTL1","exostosin like glycosyltransferase 1",-0.100793980083333,5.516653816625,-1.37655385480493,0.186907625832376,0.632713049378514,-5.04233303310215
"25880_at","25880_at","25880","TMEM186","transmembrane protein 186",-0.126675917166667,4.9690308735,-1.37637530835405,0.186961839882203,0.632713049378514,-5.04254877794783
"220594_at","220594_at","220594","USP32P2","ubiquitin specific peptidase 32 pseudogene 2",0.244588861250001,5.456227372875,1.37634327104805,0.18697156906846,0.632713049378514,-5.04258748760264
"8673_at","8673_at","8673","VAMP8","vesicle associated membrane protein 8",0.105935670583336,6.34097127170833,1.37619974247206,0.187015161273868,0.632713049378514,-5.04276089997974
"84946_at","84946_at","84946","LTV1","LTV1 ribosome biogenesis factor",-0.104121129916668,6.31345965529167,-1.3761666180972,0.187025222905166,0.632713049378514,-5.04280091911285
"65080_at","65080_at","65080","MRPL44","mitochondrial ribosomal protein L44",-0.0917459021666662,7.07721049291667,-1.37593099869379,0.187096805624328,0.632800535151684,-5.04308556045363
"2971_at","2971_at","2971","GTF3A","general transcription factor IIIA",0.08401828525,8.68601713579167,1.37567940576667,0.187173265592915,0.63290447002344,-5.04338945674636
"79633_at","79633_at","79633","FAT4","FAT atypical cadherin 4",0.133035528500002,6.25298579858333,1.37516472944624,0.187329756007582,0.633160870646191,-5.04401099353662
"157574_at","157574_at","157574","FBXO16","F-box protein 16",-0.118905299333333,4.35875692483333,-1.37512911077863,0.187340589978046,0.633160870646191,-5.04405400087483
"10592_at","10592_at","10592","SMC2","structural maintenance of chromosomes 2",0.119617885250001,4.786660305625,1.37468925069751,0.187474421886665,0.633282029852679,-5.04458503310333
"23405_at","23405_at","23405","DICER1","dicer 1, ribonuclease III",-0.0769978573333336,8.72556797433333,-1.3746571673257,0.187484186594199,0.633282029852679,-5.04462376138166
"26022_at","26022_at","26022","TMEM98","transmembrane protein 98",0.112648966083335,4.61605885579167,1.37456016922574,0.187513710862448,0.633282029852679,-5.04474084483089
"147872_at","147872_at","147872","KASH5","KASH domain containing 5",-0.100938167333333,4.141328774,-1.37426942476958,0.187602230072671,0.633426412345882,-5.04509175498717
"57473_at","57473_at","57473","ZNF512B","zinc finger protein 512B",0.125987224916668,5.09387410854167,1.37379285960871,0.187747396558635,0.633620881744007,-5.04566681370635
"55181_at","55181_at","55181","SMG8","SMG8 nonsense mediated mRNA decay factor",0.120350457916668,4.27472810079167,1.37370955832775,0.187772780249526,0.633620881744007,-5.04576731520531
"9121_at","9121_at","9121","SLC16A5","solute carrier family 16 member 5",0.0957351416666672,5.56804419383333,1.37362952167792,0.187797171742335,0.633620881744007,-5.04586387350592
"28673_at","28673_at","28673","TRAV12-2","T cell receptor alpha variable 12-2",0.148168678249998,3.75294883620833,1.37343105571888,0.187857666062091,0.633670508968886,-5.04610328907134
"81579_at","81579_at","81579","PLA2G12A","phospholipase A2 group XIIA",-0.110944895083332,6.88892707354167,-1.37248835330887,0.188145225225052,0.634485847250174,-5.04724013113903
"10815_at","10815_at","10815","CPLX1","complexin 1",-0.118611043666666,3.970161268,-1.37191732814937,0.188319581447053,0.634600542685547,-5.04792845657619
"25814_at","25814_at","25814","ATXN10","ataxin 10",-0.0591282707499978,8.32467530570833,-1.37190412654878,0.188323613948697,0.634600542685547,-5.04794436741121
"9205_at","9205_at","9205","ZMYM5","zinc finger MYM-type containing 5",-0.0811627022499986,6.205593296125,-1.37170223957182,0.188385290103523,0.634600542685547,-5.04818767076947
"55003_at","55003_at","55003","PAK1IP1","PAK1 interacting protein 1",-0.0938774364166655,6.09878821520833,-1.37164957945719,0.188401380361014,0.634600542685547,-5.0482511293178
"6683_at","6683_at","6683","SPAST","spastin",0.097205782666669,6.92870987591667,1.37162628188362,0.188408499269864,0.634600542685547,-5.04827920366291
"51673_at","51673_at","51673","TPPP3","tubulin polymerization promoting protein family member 3",-0.209351662583334,8.58561609545833,-1.37117390312899,0.188546773059865,0.634818516260906,-5.04882426117206
"4600_at","4600_at","4600","MX2","MX dynamin like GTPase 2",0.156917536166667,4.86124731725,1.37111445211371,0.188564950892239,0.634818516260906,-5.04889588146633
"79714_at","79714_at","79714","CCDC51","coiled-coil domain containing 51",0.0888273700000006,4.7547119255,1.3708159081827,0.188656255476271,0.634971443529084,-5.04925549893946
"81704_at","81704_at","81704","DOCK8","dedicator of cytokinesis 8",0.126617090416664,4.94738073879167,1.37038032762456,0.18878953424251,0.635234876308189,-5.04978007706916
"147172_at","147172_at","147172","LRRC37BP1","leucine rich repeat containing 37B pseudogene 1",-0.127146549083333,5.86854860779167,-1.37026014540839,0.188826320891032,0.635234876308189,-5.04992479192129
"7122_at","7122_at","7122","CLDN5","claudin 5",0.103577555499998,5.689102835,1.36987179454089,0.18894523090419,0.635480436382501,-5.05039234853726
"23096_at","23096_at","23096","IQSEC2","IQ motif and Sec7 domain ArfGEF 2",0.0861951867500004,5.00972727845833,1.36970743436575,0.188995574863558,0.635495324614102,-5.05059019945249
"692099_at","692099_at","692099","FAM86DP","family with sequence similarity 86 member D, pseudogene",-0.118088813666663,5.32180907975,-1.36950397966381,0.189057908537042,0.635550511088817,-5.05083508526768
"5445_at","5445_at","5445","PON2","paraoxonase 2",0.117475311250002,6.81430451779167,1.36831421424854,0.189422755732046,0.636434987545948,-5.05226656280762
"5880_at","5880_at","5880","RAC2","Rac family small GTPase 2",0.112546252916666,5.35599549729167,1.36822347165191,0.189450605619077,0.636434987545948,-5.0523757007016
"23335_at","23335_at","23335","WDR7","WD repeat domain 7",-0.0768483782499976,7.101793544125,-1.36814600232516,0.189474384402846,0.636434987545948,-5.05246887009634
"93233_at","93233_at","93233","CCDC114","coiled-coil domain containing 114",-0.101211758000001,3.9547302045,-1.36790768120849,0.189547550817814,0.636434987545948,-5.05275546391862
"2644_at","2644_at","2644","GCHFR","GTP cyclohydrolase I feedback regulator",0.130091295000001,4.59243054183333,1.36789664146458,0.189550940654942,0.636434987545948,-5.05276873885188
"23786_at","23786_at","23786","BCL2L13","BCL2 like 13",-0.0882910057499977,8.445245642625,-1.36744851823844,0.189688581473227,0.636646674870426,-5.05330752173898
"6793_at","6793_at","6793","STK10","serine/threonine kinase 10",0.128345371749998,5.17304773954167,1.36718690519988,0.189768972951589,0.636646674870426,-5.05362199779243
"3426_at","3426_at","3426","CFI","complement factor I",0.100026081916666,3.974411743125,1.36663244317412,0.189939445055952,0.636646674870426,-5.05428834197137
"1266_at","1266_at","1266","CNN3","calponin 3",0.14022621825,6.99164721570833,1.36661547593154,0.189944663660788,0.636646674870426,-5.05430872961563
"79184_at","79184_at","79184","BRCC3","BRCA1/BRCA2-containing complex subunit 3",-0.110263604916669,7.51071774254167,-1.3664475224299,0.189996327242018,0.636646674870426,-5.05451052993609
"56242_at","56242_at","56242","ZNF253","zinc finger protein 253",-0.10144676366667,6.78234707625,-1.36635603922667,0.190024472820426,0.636646674870426,-5.05462044112227
"8624_at","8624_at","8624","PSMG1","proteasome assembly chaperone 1",0.0849916974166662,6.36496806070833,1.36631012189187,0.190038600939394,0.636646674870426,-5.05467560567724
"60436_at","60436_at","60436","TGIF2","TGFB induced factor homeobox 2",0.114486258249999,4.17281027320833,1.36615927370465,0.190085020754695,0.636646674870426,-5.05485682273405
"10725_at","10725_at","10725","NFAT5","nuclear factor of activated T cells 5",-0.0906515413333331,8.24544427425,-1.36612342385981,0.190096054002791,0.636646674870426,-5.05489988759384
"30849_at","30849_at","30849","PIK3R4","phosphoinositide-3-kinase regulatory subunit 4",-0.0769999939166652,7.29366710304167,-1.36602045811396,0.190127745891595,0.636646674870426,-5.05502357094978
"401409_at","401409_at","401409","RAB19","RAB19, member RAS oncogene family",-0.107359139250001,4.82555478654167,-1.36589139191748,0.190167477255064,0.636646674870426,-5.05517859609215
"51594_at","51594_at","51594","NBAS","NBAS subunit of NRZ tethering complex",-0.0732586684999994,7.5757153575,-1.36557536905942,0.190264789005493,0.636646674870426,-5.05555813189062
"10205_at","10205_at","10205","MPZL2","myelin protein zero like 2",0.159219205083333,3.63466032320833,1.36547277002818,0.190296390555088,0.636646674870426,-5.05568133606218
"58986_at","58986_at","58986","PGAP6","post-glycosylphosphatidylinositol attachment to proteins 6",0.101933033749999,6.07436433229167,1.36545149530535,0.190302943915329,0.636646674870426,-5.05570688251731
"55616_at","55616_at","55616","ASAP3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",-0.0928238495833327,5.73966354070833,-1.36538385834345,0.190323779675663,0.636646674870426,-5.0557880981738
"10260_at","10260_at","10260","DENND4A","DENN domain containing 4A",-0.0920971213333335,7.09916620783333,-1.36529876441879,0.190349995709091,0.636646674870426,-5.05589027095362
"9818_at","9818_at","9818","NUP58","nucleoporin 58",0.0813164910833324,7.088170730375,1.36506905139154,0.190420781000008,0.636729550384177,-5.056166063857
"163175_at","163175_at","163175","LGI4","leucine rich repeat LGI family member 4",-0.115156953666666,6.37556303366667,-1.36482641660016,0.190495571071031,0.636825773821998,-5.05645733114808
"55432_at","55432_at","55432","YOD1","YOD1 deubiquitinase",-0.0849223498333309,5.7861891365,-1.36425639608878,0.190671367866491,0.637136301795513,-5.05714144422485
"157769_at","157769_at","157769","FAM91A1","family with sequence similarity 91 member A1",-0.118229196499999,6.47241958041667,-1.36395973874839,0.190762909859463,0.637136301795513,-5.05749739053643
"150572_at","150572_at","150572","SMYD1","SET and MYND domain containing 1",-0.0702359075000025,10.4299418404167,-1.36392492347003,0.190773655411821,0.637136301795513,-5.0575391599085
"84950_at","84950_at","84950","PRPF38A","pre-mRNA processing factor 38A",-0.096468734166665,7.516765809,-1.36388223897698,0.190786830419761,0.637136301795513,-5.05759036917314
"118987_at","118987_at","118987","PDZD8","PDZ domain containing 8",-0.0891263165833331,6.18312375945833,-1.36377919337484,0.19081863951896,0.637136301795513,-5.05771398944715
"25839_at","25839_at","25839","COG4","component of oligomeric golgi complex 4",-0.0792559876666665,7.52493451808333,-1.3636284831401,0.190865169867627,0.637137952476593,-5.05789477817233
"26153_at","26153_at","26153","KIF26A","kinesin family member 26A",-0.100201804083333,4.32915994804167,-1.36295535809673,0.191073102140286,0.637578236737785,-5.05870205330848
"78992_at","78992_at","78992","YIPF2","Yip1 domain family member 2",-0.0683996959166651,6.287317096875,-1.36280870869277,0.191118427141914,0.637578236737785,-5.05887788770162
"29928_at","29928_at","29928","TIMM22","translocase of inner mitochondrial membrane 22",-0.0838394069999984,7.270244308,-1.36275422822736,0.19113526764632,0.637578236737785,-5.05894320665633
"3916_at","3916_at","3916","LAMP1","lysosomal associated membrane protein 1",0.0623701677500001,7.369876001875,1.36236497174496,0.191255625755673,0.637691365118811,-5.05940984333
"11143_at","11143_at","11143","KAT7","lysine acetyltransferase 7",-0.0647655512500007,7.69461856970833,-1.36234651669187,0.191261333569956,0.637691365118811,-5.05943196446454
"5527_at","5527_at","5527","PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma",0.0630270125833308,7.512776885125,1.36181545809994,0.191425639031955,0.638042608364239,-5.0600684168123
"79716_at","79716_at","79716","NPEPL1","aminopeptidase like 1",-0.10787833925,6.58329538879167,-1.36170805065905,0.191458883853807,0.638042608364239,-5.06019711666287
"90332_at","90332_at","90332","EXOC3L2","exocyst complex component 3 like 2",-0.106594285416667,4.76062923795833,-1.36149962289243,0.19152340978603,0.638103994087302,-5.06044684036917
"249_at","249_at","249","ALPL","alkaline phosphatase, biomineralization associated",0.11702515075,3.83758003570833,1.36099736409633,0.191678972912817,0.638332351734771,-5.06104848894509
"347731_at","347731_at","347731","LRRTM3","leucine rich repeat transmembrane neuronal 3",-0.0724134864166661,5.235464844625,-1.36098051065198,0.19168419463943,0.638332351734771,-5.06106867442551
"5921_at","5921_at","5921","RASA1","RAS p21 protein activator 1",0.0919980382499972,7.13235182795833,1.36077110857148,0.191749083512508,0.638394831804933,-5.06131946032102
"4292_at","4292_at","4292","MLH1","mutL homolog 1",-0.0635243146666706,8.13858346033333,-1.36057541271792,0.191809741087995,0.63844319784941,-5.0615538038983
"5305_at","5305_at","5305","PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha",0.154723865,5.51210455991667,1.36026651499202,0.191905517892934,0.638563695641899,-5.06192365165917
"23404_at","23404_at","23404","EXOSC2","exosome component 2",-0.0782547540833347,6.704628296625,-1.35990780715818,0.192016787003083,0.638563695641899,-5.06235305514747
"9841_at","9841_at","9841","ZBTB24","zinc finger and BTB domain containing 24",-0.097670639416668,4.68901270745833,-1.35978042595751,0.192056312381583,0.638563695641899,-5.06250551980201
"729991_at","729991_at","729991","BORCS8","BLOC-1 related complex subunit 8",-0.125209822083336,5.563521858375,-1.35972938441393,0.192072152001697,0.638563695641899,-5.06256660912162
"55125_at","55125_at","55125","CEP192","centrosomal protein 192",-0.0813555572499993,6.48427416854167,-1.35971493051621,0.192076637641418,0.638563695641899,-5.06258390801261
"54819_at","54819_at","54819","ZCCHC10","zinc finger CCHC-type containing 10",-0.101109123416667,3.963728969875,-1.35935482287116,0.192188421027524,0.638781879688023,-5.06301484989341
"51534_at","51534_at","51534","VTA1","vesicle trafficking 1",-0.0722930285833367,8.274204279625,-1.3588161461231,0.192355732712148,0.63905731364936,-5.06365931878156
"23023_at","23023_at","23023","TMCC1","transmembrane and coiled-coil domain family 1",-0.0718824193333347,7.62560518325,-1.35869013198216,0.192394889266788,0.63905731364936,-5.063810052245
"2039_at","2039_at","2039","DMTN","dematin actin binding protein",0.104705714583332,6.729498504875,1.35855026869949,0.192438356676017,0.63905731364936,-5.06397733869695
"6521_at","6521_at","6521","SLC4A1","solute carrier family 4 member 1 (Diego blood group)",-0.11688955475,3.759112827125,-1.35829142233985,0.192518823032236,0.63905731364936,-5.06428690173875
"22818_at","22818_at","22818","COPZ1","COPI coat complex subunit zeta 1",-0.0785017764166653,8.291815044375,-1.35824813062706,0.192532283559833,0.63905731364936,-5.06433867123145
"23621_at","23621_at","23621","BACE1","beta-secretase 1",0.0887664091666664,6.07645730891667,1.35807650030969,0.192585655354764,0.63905731364936,-5.06454389902697
"56262_at","56262_at","56262","LRRC8A","leucine rich repeat containing 8 VRAC subunit A",0.0734552164166677,6.07917808170833,1.35804802112493,0.192594512661234,0.63905731364936,-5.06457795118321
"79736_at","79736_at","79736","TEFM","transcription elongation factor, mitochondrial",-0.0920137345833334,5.55564790654167,-1.35740334375479,0.192795101133625,0.639215506643869,-5.06534863279596
"9903_at","9903_at","9903","KLHL21","kelch like family member 21",0.0914563074166654,7.29134699045833,1.35707600311345,0.192897015854493,0.639215506643869,-5.06573984324493
"2935_at","2935_at","2935","GSPT1","G1 to S phase transition 1",-0.0721839454999991,9.5285501055,-1.35687753572908,0.192958828029289,0.639215506643869,-5.06597699896841
"7216_at","7216_at","7216","TRO","trophinin",0.130962866333333,4.4192529215,1.35678081923025,0.192988955901275,0.639215506643869,-5.0660925590769
"342892_at","342892_at","342892","ZNF850","zinc finger protein 850",0.110100541000001,4.23777123266667,1.35667921769107,0.193020609562222,0.639215506643869,-5.06621394902882
"6640_at","6640_at","6640","SNTA1","syntrophin alpha 1",-0.102322408000001,7.91172372475,-1.35653338986741,0.193066049070963,0.639215506643869,-5.06638816651737
"55132_at","55132_at","55132","LARP1B","La ribonucleoprotein 1B",0.0725795574999992,5.81014440758333,1.3563139915028,0.193134429104121,0.639215506643869,-5.06665024950434
"10935_at","10935_at","10935","PRDX3","peroxiredoxin 3",0.0868606759166646,9.88276890070833,1.35631120849894,0.193135296609533,0.639215506643869,-5.06665357373629
"51422_at","51422_at","51422","PRKAG2","protein kinase AMP-activated non-catalytic subunit gamma 2",0.0936918324166669,5.41313771720833,1.35620641618376,0.193167964272112,0.639215506643869,-5.06677874176701
"5017_at","5017_at","5017","OVOL1","ovo like transcriptional repressor 1",-0.0757920807500003,3.94070045629167,-1.35607418778244,0.193209191107745,0.639215506643869,-5.06693666969098
"752_at","752_at","752","FMNL1","formin like 1",0.0972822862500005,4.839090556875,1.3557346468861,0.19331508720429,0.639215506643869,-5.06734214735307
"338094_at","338094_at","338094","FAM151A","family with sequence similarity 151 member A",-0.122018850166667,4.64566630016667,-1.3554061230856,0.193417591589928,0.639215506643869,-5.06773439254664
"4254_at","4254_at","4254","KITLG","KIT ligand",0.165587825833335,4.88266939333333,1.35539865563652,0.19341992205333,0.639215506643869,-5.06774330753497
"10328_at","10328_at","10328","EMC8","ER membrane protein complex subunit 8",-0.118153103333332,5.69802693633333,-1.35468406343796,0.193643038280087,0.639215506643869,-5.06859624242808
"30836_at","30836_at","30836","DNTTIP2","deoxynucleotidyltransferase terminal interacting protein 2",0.0768703164999991,7.65574991325,1.35453338041989,0.193690112185205,0.639215506643869,-5.06877605206001
"55135_at","55135_at","55135","WRAP53","WD repeat containing antisense to TP53",-0.0785323780000011,4.78232129058333,-1.3545065904484,0.193698482427113,0.639215506643869,-5.06880801881381
"5034_at","5034_at","5034","P4HB","prolyl 4-hydroxylase subunit beta",-0.0676998203333348,9.59892732,-1.35426618579991,0.193773607283274,0.639215506643869,-5.06909485601843
"121643_at","121643_at","121643","FOXN4","forkhead box N4",-0.0955847505000014,4.18971290033333,-1.35414053862045,0.193812880486099,0.639215506643869,-5.06924475519165
"125875_at","125875_at","125875","CLDND2","claudin domain containing 2",-0.111872469416668,4.334350779125,-1.35411766209821,0.19382003162609,0.639215506643869,-5.06927204608658
"27044_at","27044_at","27044","SND1","staphylococcal nuclease and tudor domain containing 1",0.0729570094166663,6.822563719125,1.35411278615808,0.19382155585935,0.639215506643869,-5.06927786286662
"22948_at","22948_at","22948","CCT5","chaperonin containing TCP1 subunit 5",-0.0770357476666659,7.77385788475,-1.35408967623444,0.193828780220314,0.639215506643869,-5.06930543175535
"51016_at","51016_at","51016","EMC9","ER membrane protein complex subunit 9",-0.0998419600833325,6.142876171125,-1.35408883842007,0.193829042132348,0.639215506643869,-5.06930643121562
"10178_at","10178_at","10178","TENM1","teneurin transmembrane protein 1",0.159448540250001,4.427698709125,1.35404946253476,0.193841351883457,0.639215506643869,-5.06935340364199
"79643_at","79643_at","79643","CHMP6","charged multivesicular body protein 6",-0.0895586759999993,6.54176452816667,-1.35398269878444,0.193862225104098,0.639215506643869,-5.0694330452479
"118663_at","118663_at","118663","BTBD16","BTB domain containing 16",0.0841307731666663,4.16239452933333,1.35396580368784,0.193867507523815,0.639215506643869,-5.06945319869863
"130617_at","130617_at","130617","ZFAND2B","zinc finger AN1-type containing 2B",0.0874342899999991,6.06559769116667,1.3539239210271,0.19388060305114,0.639215506643869,-5.06950315791218
"5244_at","5244_at","5244","ABCB4","ATP binding cassette subfamily B member 4",-0.0886768715833339,6.236768572375,-1.35389638811429,0.193889212203104,0.639215506643869,-5.06953599954475
"270_at","270_at","270","AMPD1","adenosine monophosphate deaminase 1",0.0638434016666665,11.5782382166667,1.35355591631306,0.193995698241068,0.639236452505035,-5.06994207555042
"4222_at","4222_at","4222","MEOX1","mesenchyme homeobox 1",0.0986518979166666,5.389139904125,1.35354117108855,0.194000311019679,0.639236452505035,-5.06995966016185
"7626_at","7626_at","7626","ZNF75D","zinc finger protein 75D",-0.0960256490000004,4.40501159833333,-1.35343307893058,0.19403412839405,0.639236452505035,-5.07008856228818
"26036_at","26036_at","26036","ZNF451","zinc finger protein 451",-0.0775352181666662,6.349860914,-1.35294931409372,0.194185535443008,0.639396974189143,-5.07066536265864
"51256_at","51256_at","51256","TBC1D7","TBC1 domain family member 7",-0.112004228583334,5.467149808375,-1.35278814252619,0.194235999386032,0.639396974189143,-5.07085749402889
"4800_at","4800_at","4800","NFYA","nuclear transcription factor Y subunit alpha",-0.0856772634999983,7.00845576308333,-1.35273135374288,0.194253782854259,0.639396974189143,-5.07092518720696
"8404_at","8404_at","8404","SPARCL1","SPARC like 1",0.0938101644166665,9.74523573754167,1.35268707391943,0.194267650033623,0.639396974189143,-5.07097796794546
"7056_at","7056_at","7056","THBD","thrombomodulin",0.100141950333336,6.34716079875,1.35245193305072,0.194341302747516,0.639472116243928,-5.07125822878912
"23507_at","23507_at","23507","LRRC8B","leucine rich repeat containing 8 VRAC subunit B",0.140311999333335,6.20798472933333,1.35231919575499,0.19438288967039,0.639472116243928,-5.07141641944329
"222865_at","222865_at","222865","TMEM130","transmembrane protein 130",-0.0795604734166666,4.186027800875,-1.35201348668231,0.194478696201509,0.639635255567701,-5.07178070404229
"53829_at","53829_at","53829","P2RY13","purinergic receptor P2Y13",0.193559179083332,4.36567936004167,1.35129183067982,0.194705006904084,0.640227440140776,-5.07264037628988
"9690_at","9690_at","9690","UBE3C","ubiquitin protein ligase E3C",-0.0701192048333361,7.98807126966667,-1.35012637057847,0.195070939587419,0.641058567937401,-5.07402796726058
"86_at","86_at","86","ACTL6A","actin like 6A",-0.11597237075,5.985428665375,-1.34997323629196,0.195119061801517,0.641058567937401,-5.07421021813567
"10284_at","10284_at","10284","SAP18","Sin3A associated protein 18",-0.0649125646666668,8.20971932,-1.34996556905663,0.195121471468305,0.641058567937401,-5.07421934277312
"90417_at","90417_at","90417","KNSTRN","kinetochore localized astrin (SPAG5) binding protein",0.0885479307500034,5.46060091254167,1.34989692745969,0.195143045283256,0.641058567937401,-5.07430103007293
"84173_at","84173_at","84173","ELMOD3","ELMO domain containing 3",-0.0827871760833334,5.71784568654167,-1.3494913482638,0.195270556399382,0.64132522557367,-5.07478362502687
"163081_at","163081_at","163081","ZNF567","zinc finger protein 567",-0.0807712515833323,5.183057020375,-1.34902420237234,0.195417506290058,0.641443868795083,-5.07533933613636
"7804_at","7804_at","7804","LRP8","LDL receptor related protein 8",-0.0949597370833333,4.263702587125,-1.34899645313454,0.195426238141273,0.641443868795083,-5.07537234152766
"94031_at","94031_at","94031","HTRA3","HtrA serine peptidase 3",0.07892428225,6.07349003420833,1.34893453780409,0.195445722161045,0.641443868795083,-5.07544598269381
"1879_at","1879_at","1879","EBF1","EBF transcription factor 1",0.136753797249998,6.70042149529167,1.34854219313107,0.195569224525144,0.641565779587642,-5.0759125696936
"22925_at","22925_at","22925","PLA2R1","phospholipase A2 receptor 1",0.160683809416667,4.37311209029167,1.34852200901912,0.195575579774585,0.641565779587642,-5.07593657029981
"7851_at","7851_at","7851","MALL","mal, T cell differentiation protein like",-0.137454183249998,5.425670002875,-1.34810701416221,0.195706283342232,0.641842407928078,-5.07642997136614
"28951_at","28951_at","28951","TRIB2","tribbles pseudokinase 2",0.0962617391666685,5.55367961591667,1.3478991103302,0.195771789403839,0.641905132752695,-5.07667711011144
"64577_at","64577_at","64577","ALDH8A1","aldehyde dehydrogenase 8 family member A1",-0.098474561916666,3.867999831125,-1.34758065372361,0.195872162309097,0.641979375826454,-5.07705560655741
"23543_at","23543_at","23543","RBFOX2","RNA binding fox-1 homolog 2",-0.0688347389166708,9.320354422125,-1.34730645767168,0.195958617919257,0.641979375826454,-5.07738144138551
"285973_at","285973_at","285973","ATG9B","autophagy related 9B",-0.091195284333335,3.882233683,-1.34727055902726,0.195969939230914,0.641979375826454,-5.07742409687994
"23597_at","23597_at","23597","ACOT9","acyl-CoA thioesterase 9",-0.0918226646666653,7.44651231758333,-1.34723873605426,0.195979975640662,0.641979375826454,-5.07746190883048
"283349_at","283349_at","283349","RASSF3","Ras association domain family member 3",0.104774262249999,6.332056533875,1.34674301427213,0.196136370740126,0.642139271133791,-5.07805083292902
"2332_at","2332_at","2332","FMR1","FMRP translational regulator 1",0.0834873222500017,5.85324448695833,1.34670284218374,0.196149048991425,0.642139271133791,-5.07809855042528
"7031_at","7031_at","7031","TFF1","trefoil factor 1",-0.0855811631666672,4.06030648466667,-1.34664286269252,0.196167979649831,0.642139271133791,-5.07816979360414
"790955_at","790955_at","790955","UQCC3","ubiquinol-cytochrome c reductase complex assembly factor 3",0.0970322559166661,4.36654603429167,1.34614682768312,0.196324593685746,0.642399692760465,-5.07875888431154
"51450_at","51450_at","51450","PRRX2","paired related homeobox 2",-0.114079697749998,4.65755739579167,-1.34609688245524,0.196340368524333,0.642399692760465,-5.07881818973746
"7920_at","7920_at","7920","ABHD16A","abhydrolase domain containing 16A, phospholipase",0.0945060931666699,6.43964304616667,1.34593165014244,0.196392563179533,0.642418594754134,-5.07901437575411
"138241_at","138241_at","138241","C9orf85","chromosome 9 open reading frame 85",-0.108071205666666,4.8898106355,-1.34567588373063,0.196473378218784,0.642531085668235,-5.0793180185861
"26275_at","26275_at","26275","HIBCH","3-hydroxyisobutyryl-CoA hydrolase",0.113979586833333,7.20364403516667,1.3454973806221,0.196529795970925,0.642563755312451,-5.07952990839077
"1271_at","1271_at","1271","CNTFR","ciliary neurotrophic factor receptor",0.121007996666666,7.43006941875,1.34523111215268,0.196613976950113,0.642611425506,-5.07984593774473
"710_at","710_at","710","SERPING1","serpin family G member 1",0.100720050250001,8.353855070875,1.34515754942246,0.196637238946381,0.642611425506,-5.07993323935809
"23035_at","23035_at","23035","PHLPP2","PH domain and leucine rich repeat protein phosphatase 2",0.106948880166667,5.59379802783333,1.3448557114321,0.196732709156746,0.642771646536676,-5.08029141045951
"7035_at","7035_at","7035","TFPI","tissue factor pathway inhibitor",0.148209171666667,6.256185981,1.34435091802056,0.196892456219344,0.643049175816508,-5.08089027362568
